"Gene"	"BaseGeneMean"	"OutlierFactor"	"GeneMean"	"BatchFacBatch1"	"BatchFacBatch2"	"DEFacGroup1"	"DEFacGroup2"
"Gene3837"	"Gene3837"	6.56429045571752	1	6.56429045571752	2.60405654541791	1.63945689538709	1	1
"Gene3838"	"Gene3838"	1.31108993608981	1	1.31108993608981	1.43964915604374	2.61576826130359	1	1
"Gene3839"	"Gene3839"	5.19574486646065	1	5.19574486646065	1.40124312548238	1.08657143839162	1	1
"Gene3842"	"Gene3842"	5.34606341310175	1	5.34606341310175	1.59186802558381	1.59158163154778	1	1
"Gene3843"	"Gene3843"	2.47929183956975	1	2.47929183956975	0.980763732302189	1.08016112887041	1	1
"Gene3845"	"Gene3845"	6.36545879540169	1	6.36545879540169	0.476730210766537	1.3156101070117	1	1
"Gene3848"	"Gene3848"	5.77703972049475	1	5.77703972049475	0.393159887537225	0.761862646450881	1	1
"Gene3849"	"Gene3849"	1.91342613435873	1	1.91342613435873	2.29304873781555	1.55729752078691	1	1
"Gene3851"	"Gene3851"	2.69567069932563	1	2.69567069932563	2.69615553609719	2.10252282644534	1	1
"Gene3857"	"Gene3857"	2.14060506053355	1	2.14060506053355	1.15068631265188	0.661017185209902	1	1
"Gene3858"	"Gene3858"	3.91791768205399	1	3.91791768205399	2.31020000280175	1.17483898186498	1	1
"Gene3859"	"Gene3859"	5.6791115277852	1	5.6791115277852	0.524372896210751	0.380513023721667	1	1
"Gene3863"	"Gene3863"	1.40693736869862	1	1.40693736869862	1.50959732787388	1.31771073982621	1	1
"Gene3864"	"Gene3864"	12.4173449868855	96.838607434258	103.011831944782	1.42167652557954	0.87587842052194	1.23565724406524	1
"Gene3865"	"Gene3865"	4.22828595893722	1	4.22828595893722	0.960154681730467	1.12337729145682	1.003825474549	1
"Gene3868"	"Gene3868"	5.81135650187727	1	5.81135650187727	0.72759963822972	1.49693744357778	1	1
"Gene3870"	"Gene3870"	4.31275333745177	1	4.31275333745177	1.094573360717	0.977670289489483	1	1
"Gene3872"	"Gene3872"	0.949933135437425	104.46474873045	111.124121107179	1.53321310204957	0.819748123113633	1	1
"Gene3874"	"Gene3874"	1.35146219399119	1	1.35146219399119	1.20252534968133	1.58557297858508	1	1
"Gene3877"	"Gene3877"	5.02904727893151	1	5.02904727893151	0.719025722267115	1.20973487151623	1	1
"Gene3880"	"Gene3880"	5.24806041104728	1	5.24806041104728	3.17480722002818	1.43394415500362	1	1
"Gene3881"	"Gene3881"	0.513302704204968	98.5590200726373	104.841916683462	0.917663055150859	0.746057242623182	1	1
"Gene3883"	"Gene3883"	10.8619947943797	1	10.8619947943797	1.2676308209838	1.4167415535213	1	1
"Gene3885"	"Gene3885"	5.37086580728083	1	5.37086580728083	0.595592526302885	0.484661137452556	1	1
"Gene3887"	"Gene3887"	4.75398939490292	1	4.75398939490292	0.528671656696326	1.39581963525774	1	1
"Gene3889"	"Gene3889"	0.0840448152727524	147.463746994748	156.864200403579	1.52256216876715	0.605840156078322	1	1
"Gene3894"	"Gene3894"	2.29563954457995	1	2.29563954457995	1.28711977620245	1.75980444853945	1	1
"Gene3897"	"Gene3897"	4.61159700216574	1	4.61159700216574	0.831596303401525	0.47017774384261	1	1
"Gene3899"	"Gene3899"	4.86349086728331	1	4.86349086728331	1.03587732663114	1.55655886851957	1	1
"Gene3904"	"Gene3904"	3.59121228506361	1	3.59121228506361	1.67510816850383	0.784208681489881	1	1
"Gene3905"	"Gene3905"	8.32534013403329	1	8.32534013403329	1.12395746770272	1.57277217347285	1	1
"Gene3906"	"Gene3906"	7.23836875157846	1	7.23836875157846	0.920516560866114	0.822057206512229	1	1
"Gene3912"	"Gene3912"	4.82857321244343	1	4.82857321244343	0.81633876135394	0.736473858844135	1	1
"Gene3916"	"Gene3916"	5.66825302542762	34.9006526536973	37.1254839488123	1.77833443350547	0.928652111048111	1	1
"Gene3918"	"Gene3918"	0.0697083459908488	64.4813976409824	68.5919291215225	0.927123953831009	0.553140870356553	1	1
"Gene3919"	"Gene3919"	2.87745897715577	1	2.87745897715577	0.871756743283676	2.7428251065578	1	1
"Gene3922"	"Gene3922"	1.71285829575212	1	1.71285829575212	1.04223567353541	1.14006910659949	1	0.588766674867187
"Gene3923"	"Gene3923"	5.17436860910435	1	5.17436860910435	0.785348111871253	0.917022041514362	1	1
"Gene3925"	"Gene3925"	1.18987008175883	1	1.18987008175883	3.13576637535611	3.03876258289589	1	1.69805536731846
"Gene3926"	"Gene3926"	5.13598909200809	1	5.13598909200809	1.65288879682476	3.62117028859674	1	1
"Gene3927"	"Gene3927"	2.12508475461885	1	2.12508475461885	1.49651034852988	1.54465567442122	1	1
"Gene3929"	"Gene3929"	0.841002117281752	89.1543518802768	94.8377238827179	1.78062761536257	1.79337661110057	1	1
"Gene3933"	"Gene3933"	3.24504335792224	1	3.24504335792224	1.34390117056	0.609560431787143	1	1
"Gene3935"	"Gene3935"	8.3843455132741	1	8.3843455132741	0.848864224766697	1.48123923010656	1	1
"Gene3936"	"Gene3936"	2.00906612174019	1	2.00906612174019	0.967952063743933	1.32799797185915	1	1
"Gene3939"	"Gene3939"	2.06462391450321	1	2.06462391450321	1.09488178591138	2.83904216090412	1	1
"Gene3941"	"Gene3941"	2.55145244108877	25.0225827755463	26.6177112619973	1.02175836538253	0.976998881950367	1	1
"Gene3942"	"Gene3942"	0.52479279305043	55.5296992842284	59.0695818761602	2.63617829209776	0.613378676487368	0.656791956119659	1
"Gene3944"	"Gene3944"	0.910395224051187	1	0.910395224051187	2.47597330242005	1.53225491197015	1	1
"Gene3945"	"Gene3945"	2.37434633373658	1	2.37434633373658	0.899781869661163	1.32777946136748	1.59213779618708	1
"Gene3947"	"Gene3947"	13.429742086201	1	13.429742086201	0.7323102471956	0.706929876465645	1	0.665340234363568
"Gene3949"	"Gene3949"	4.46232066198969	1	4.46232066198969	0.413302592378888	0.753973875900436	1	1
"Gene3952"	"Gene3952"	9.25787430762416	1	9.25787430762416	1.16085671301309	1.47301943185335	1	1
"Gene3954"	"Gene3954"	5.23897489582384	1	5.23897489582384	0.536220605747552	0.866477179840491	1	1
"Gene3955"	"Gene3955"	1.97978174527139	1	1.97978174527139	3.81749156461714	1.76630170571127	1	0.610094944502823
"Gene3956"	"Gene3956"	6.12236215857111	1	6.12236215857111	1.29935258696668	0.892864744452637	1	1
"Gene3959"	"Gene3959"	14.7356066300331	1	14.7356066300331	1.65603720454059	2.03353059784054	1	1
"Gene3961"	"Gene3961"	3.31784794989525	1	3.31784794989525	0.484138219075664	1.37948729672029	1	1.91826223143054
"Gene3964"	"Gene3964"	2.36541643964761	1	2.36541643964761	0.847371090786071	1.33570554861328	1	1
"Gene3965"	"Gene3965"	15.8378954719131	1	15.8378954719131	1.13126769269976	0.560749600212198	1.05915634536591	1
"Gene3967"	"Gene3967"	0.593285510522989	1	0.593285510522989	2.52785154283758	2.69391510757246	1	1
"Gene3969"	"Gene3969"	3.25484676782572	1	3.25484676782572	1.2980036897508	0.833899091581818	1	1
"Gene3970"	"Gene3970"	3.382032749745	1	3.382032749745	2.84518622031314	1.1766756278038	1	1
"Gene3974"	"Gene3974"	1.36216034797514	1	1.36216034797514	2.50537402246069	1.31451567929837	1	1
"Gene3976"	"Gene3976"	7.97750736751338	70.6972799472271	75.2040587306159	1.68533172521602	2.34784603340681	1	1
"Gene3977"	"Gene3977"	2.65035361900652	1	2.65035361900652	0.983655710903662	0.458947085148085	1	1
"Gene3979"	"Gene3979"	5.77561007884807	1	5.77561007884807	1.41574713583747	1.84779852737049	1	1
"Gene3980"	"Gene3980"	4.12843499779697	1	4.12843499779697	0.629558303476347	1.58013151026865	1	1
"Gene3982"	"Gene3982"	4.46481636894786	1	4.46481636894786	0.360279607892839	1.38922967603976	1	1
"Gene3985"	"Gene3985"	4.91068535193488	1	4.91068535193488	0.945043196119594	0.666160559882434	1	1
"Gene3986"	"Gene3986"	2.28435631547446	1	2.28435631547446	0.746006439872967	1.46758471894715	1	1
"Gene3988"	"Gene3988"	2.65110656355894	1	2.65110656355894	0.869500788027399	1.69074087424369	1	0.854666892580589
"Gene3989"	"Gene3989"	2.39630179925555	1	2.39630179925555	1.74990949785494	1.79526249711613	1	1
"Gene3990"	"Gene3990"	4.1502903618135	1	4.1502903618135	2.08606370108014	1.17563523383796	1	1
"Gene3992"	"Gene3992"	8.91029620967096	1	8.91029620967096	3.31671905994767	1.50925228375675	1	1
"Gene3994"	"Gene3994"	5.76140208131804	1	5.76140208131804	0.816576214024962	1.36679055334516	1	1
"Gene3995"	"Gene3995"	4.40685237612684	1	4.40685237612684	2.38605520578724	1.21817913588233	1	1.26685325938191
"Gene4002"	"Gene4002"	4.72453749730636	1	4.72453749730636	1.48201917479636	1.47283051488766	1	1
"Gene4003"	"Gene4003"	2.51396946567226	72.6025577780937	77.230793365917	0.948791612601092	2.54330915993295	1.46353213833009	1
"Gene4004"	"Gene4004"	2.60429010592808	55.1703574441303	58.6873328721352	0.505799184407116	1.18261310451033	1	1
"Gene4010"	"Gene4010"	0.230638417935585	64.1022153996889	68.188574939224	0.560051831164662	1.37397817374208	1	1
"Gene4011"	"Gene4011"	4.91589526237837	70.2611499243707	74.7401264848836	1.00938967789041	0.505676478695391	1	1
"Gene4012"	"Gene4012"	4.44752116133876	1	4.44752116133876	0.443285495556273	1.05308943672556	1	1
"Gene4014"	"Gene4014"	4.32354922480219	1	4.32354922480219	0.410829706331561	2.4559053503522	1	1.15308195992863
"Gene4017"	"Gene4017"	0.392266378375953	47.4503734429423	50.4752187616894	0.505555898404819	0.921472886675026	1	1
"Gene4022"	"Gene4022"	1.92030944835916	1	1.92030944835916	0.856753938840091	1.03554151093219	1	1
"Gene4023"	"Gene4023"	4.03041800630001	1	4.03041800630001	0.579094430137371	0.605569288269	1	1
"Gene4027"	"Gene4027"	1.16804414949555	1	1.16804414949555	1.75709022341932	1.16728099365546	1	1
"Gene4028"	"Gene4028"	1.68752198144033	1	1.68752198144033	1.43230650269665	1.26933716684219	1	1
"Gene4029"	"Gene4029"	3.86327100809768	1	3.86327100809768	2.03351343497663	0.649328293167226	1	1
"Gene4030"	"Gene4030"	1.16904707150381	1	1.16904707150381	1.47708540435613	1.75593233805767	1	1
"Gene4032"	"Gene4032"	4.12157367633282	1	4.12157367633282	1.64283296562061	0.794921208770021	1	1
"Gene4037"	"Gene4037"	3.56718705553147	1	3.56718705553147	1.52964184528333	1.1669624112385	1	1
"Gene4038"	"Gene4038"	0.798344566909469	1	0.798344566909469	1.83740878145194	6.01769628896414	1	1
"Gene4043"	"Gene4043"	3.39678178873667	1	3.39678178873667	0.90992757618353	2.39266483003706	1	1
"Gene4047"	"Gene4047"	5.03652914883225	1	5.03652914883225	0.439944219257684	1.37387642670144	1	1
"Gene4048"	"Gene4048"	0.124341924887423	70.315619556279	74.7980684226798	1.98415217806709	0.718223257827892	1	1.17655410608742
"Gene4057"	"Gene4057"	3.4536882283553	66.3675060924688	70.5982723763659	1.51195823551799	0.551699997329455	1	1
"Gene4061"	"Gene4061"	4.98478193908518	1	4.98478193908518	1.68223583649705	0.573792673985558	1	1
"Gene4063"	"Gene4063"	3.80867629603116	1	3.80867629603116	0.2821150865312	0.78494394654625	1	1
"Gene4065"	"Gene4065"	0.049150081890997	46.5506409236246	49.5181304935818	0.59901180856228	2.52008431462398	1	1
"Gene4067"	"Gene4067"	18.2443556066234	1	18.2443556066234	0.564993420017804	0.882167252343481	1	1
"Gene4068"	"Gene4068"	1.74940041109983	1	1.74940041109983	1.96823043777848	1.37717659610156	1	1
"Gene4069"	"Gene4069"	6.83155348461562	1	6.83155348461562	1.60319118999174	0.435087107201973	1	0.974505483178989
"Gene4070"	"Gene4070"	4.62117426554436	1	4.62117426554436	1.1689450016488	0.40779014249179	1	1
"Gene4073"	"Gene4073"	7.13277715024038	1	7.13277715024038	0.811192440519146	1.45956310887976	1	1
"Gene4074"	"Gene4074"	0.803637703307095	1	0.803637703307095	1.40529256977651	1.95406695390423	1	1
"Gene4076"	"Gene4076"	1.59812816724394	1	1.59812816724394	1.23816294469877	0.927324336535667	1	1
"Gene4077"	"Gene4077"	0.11119493642321	52.5158439258759	55.8636006058155	0.974930893488803	2.39253973692156	1	1
"Gene4078"	"Gene4078"	2.36264581624877	1	2.36264581624877	0.589784545173591	1.15523368419621	1	1
"Gene4084"	"Gene4084"	5.53333111114876	1	5.53333111114876	2.18878977340342	0.602973105804703	1	1
"Gene4086"	"Gene4086"	3.75865110775876	1	3.75865110775876	0.502689556239299	2.28097758663278	1	1
"Gene4092"	"Gene4092"	3.43066903572635	1	3.43066903572635	1.34985551034299	1.43670918876151	1	1
"Gene4101"	"Gene4101"	10.5072448551474	1	10.5072448551474	2.21395821240829	0.957207932225345	1	1
"Gene4105"	"Gene4105"	3.92699172566776	1	3.92699172566776	1.46533276462058	0.724571961288925	1	1
"Gene4106"	"Gene4106"	3.47323936583504	1	3.47323936583504	0.733147805744471	1.51237598906676	1	1
"Gene4107"	"Gene4107"	0.890181728777997	121.122647652634	128.843920366892	0.351743170663323	2.51950267226829	1	1
"Gene4108"	"Gene4108"	4.82929349003057	1	4.82929349003057	0.57170779383245	1.4480070528275	1	1
"Gene4114"	"Gene4114"	5.33146209253674	1	5.33146209253674	1.71918892206547	0.667860691839295	1	1
"Gene4115"	"Gene4115"	4.15474430295721	1	4.15474430295721	0.901740831414098	0.68489934064348	1	1
"Gene4116"	"Gene4116"	7.60938219141886	1	7.60938219141886	0.871710121689204	0.513217661024639	1	1.32064658792258
"Gene4119"	"Gene4119"	1.84624406584316	1	1.84624406584316	2.03399592080908	1.21053667524851	0.828289534083952	1
"Gene4120"	"Gene4120"	1.26545899691058	1	1.26545899691058	1.46536162856642	1.18100584011008	1	1
"Gene4121"	"Gene4121"	5.34072876694429	1	5.34072876694429	1.22357001375846	0.932861340849303	1	0.95463376666768
"Gene4122"	"Gene4122"	8.97328647003022	1	8.97328647003022	1.90829028827281	0.758761020887956	1	1
"Gene4123"	"Gene4123"	3.44199890050713	1	3.44199890050713	0.947281111910157	0.668726259299621	1.10558129988995	1
"Gene4124"	"Gene4124"	3.94725505249729	1	3.94725505249729	1.7724474806491	1.89247835157255	1	1
"Gene4128"	"Gene4128"	0.0362680297345919	78.0501018618098	83.0256050689305	1.10664404769136	3.30243211914583	1	1
"Gene4129"	"Gene4129"	3.12559478001321	1	3.12559478001321	0.900304810149269	1.61481719780134	1	1
"Gene4132"	"Gene4132"	2.11210967677416	1	2.11210967677416	0.751780903892935	0.808026032726564	1	1
"Gene4134"	"Gene4134"	2.54278412284243	1	2.54278412284243	2.48357809805614	0.947825077003225	1	1
"Gene4136"	"Gene4136"	1.11193626946599	1	1.11193626946599	2.75661603310156	2.49979815837637	1	1
"Gene4137"	"Gene4137"	9.28700880741135	1	9.28700880741135	1.90793953588885	0.803346309279957	1	0.80511668316699
"Gene4138"	"Gene4138"	8.08455744468	46.6961344472164	49.6728988736565	0.339408619906825	0.746362731840905	1	1
"Gene4142"	"Gene4142"	0.0130194919363921	48.2398148855709	51.3149851665659	2.27707969663843	1.10441446420025	1	1
"Gene4143"	"Gene4143"	1.65151006404478	1	1.65151006404478	1.78534617443954	1.04859378756535	1	1
"Gene4144"	"Gene4144"	1.21733152870242	1	1.21733152870242	2.61901092796783	1.96179038247126	1	1
"Gene4146"	"Gene4146"	0.0112473563304675	70.9186392793031	75.4395291790184	0.97384003514222	1.03165809660652	1	1
"Gene4155"	"Gene4155"	3.64904138283654	1	3.64904138283654	0.644585526722211	1.02251960772833	1	1
"Gene4157"	"Gene4157"	5.93617312873811	1	5.93617312873811	0.557177635566764	1.24283335876094	1	1
"Gene4161"	"Gene4161"	3.35094137390933	1	3.35094137390933	1.23503769590314	0.698346413208665	1	1
"Gene4162"	"Gene4162"	8.32183085241449	1	8.32183085241449	3.02748816476707	1.1256765651654	1	1
"Gene4163"	"Gene4163"	1.53759346067988	1	1.53759346067988	3.61342107832409	0.927990226303203	1	1
"Gene4164"	"Gene4164"	2.17986128259897	1	2.17986128259897	0.623223115287747	1.97482734673646	1	1
"Gene4166"	"Gene4166"	3.28935015604658	1	3.28935015604658	0.795785161113548	0.469637659687931	1	1
"Gene4171"	"Gene4171"	6.16867486035975	1	6.16867486035975	1.27178139606777	2.92830230494375	1	1
"Gene4172"	"Gene4172"	4.94258354948071	1	4.94258354948071	1.51273071374242	0.889922584216165	1	1
"Gene4175"	"Gene4175"	3.94873223828399	1	3.94873223828399	0.50209802142148	0.491782895255485	1	1
"Gene4176"	"Gene4176"	2.22109035967692	1	2.22109035967692	0.845615647294868	0.958870968411602	1	1
"Gene4177"	"Gene4177"	6.89895822943085	1	6.89895822943085	1.02819306647156	1.62624474866978	1	1
"Gene4178"	"Gene4178"	1.51470739159833	1	1.51470739159833	1.32249193771757	1.51813014118316	1	1.10270101290709
"Gene4179"	"Gene4179"	4.40462173683789	1	4.40462173683789	2.12133203733318	0.388319185706509	1	1
"Gene4181"	"Gene4181"	3.94448691637851	1	3.94448691637851	2.7408239880027	2.51736978880034	1	1
"Gene4184"	"Gene4184"	2.47020245953242	1	2.47020245953242	0.828301525969521	0.883792897939499	1	1
"Gene4192"	"Gene4192"	7.18992978852719	1	7.18992978852719	0.66723827943674	0.641927251843134	1	1
"Gene4193"	"Gene4193"	1.53560173129553	1	1.53560173129553	1.3590652100065	1.01123758002792	1	1
"Gene4194"	"Gene4194"	4.0486053982747	1	4.0486053982747	1.3803328792323	0.447815727254984	1	1
"Gene4198"	"Gene4198"	5.82628329496518	1	5.82628329496518	0.778607377179053	1.1359720564708	0.894408047622864	1
"Gene4199"	"Gene4199"	6.63898672711163	1	6.63898672711163	1.38593052181942	0.968819946921222	1	1
"Gene4200"	"Gene4200"	1.7488499549299	1	1.7488499549299	1.1801203095292	0.954091234813573	1	1
"Gene4202"	"Gene4202"	1.29605997184345	1	1.29605997184345	1.22214290709808	1.11000242668969	1	1
"Gene4207"	"Gene4207"	2.44547231604961	1	2.44547231604961	0.73536067609442	1.40087040826565	1	1
"Gene4210"	"Gene4210"	1.92491051088588	1	1.92491051088588	1.52217313036794	1.02931048468136	1	0.914698247204571
"Gene4211"	"Gene4211"	0.932668341554918	1	0.932668341554918	1.68227412725438	1.7871024345864	1	1.54292326283687
"Gene4213"	"Gene4213"	2.7619291442069	1	2.7619291442069	0.914582939074094	0.742322761854716	1	1.34716273811055
"Gene4214"	"Gene4214"	22.332872206436	1	22.332872206436	1.97338477331255	0.605759626789596	1.18218873162034	1
"Gene4217"	"Gene4217"	9.24583033301262	1	9.24583033301262	1.02957072671382	0.831256958522554	1.49158344141151	1
"Gene4221"	"Gene4221"	1.64802365152831	1	1.64802365152831	1.76956932642091	1.33011248681161	1	1
"Gene4230"	"Gene4230"	5.04242506413629	1	5.04242506413629	0.836568862805394	1.09536213652134	1	1
"Gene4233"	"Gene4233"	3.78745704365592	1	3.78745704365592	1.1854623350232	2.63362709159583	1	1
"Gene4237"	"Gene4237"	4.94308453730588	1	4.94308453730588	1.45563108177746	0.818799903731378	1	1
"Gene4240"	"Gene4240"	5.33883680458029	1	5.33883680458029	2.33844904673025	2.28097191816834	1	1
"Gene4250"	"Gene4250"	3.38139104219038	1	3.38139104219038	1.09283080868179	1.47800110874812	1	1
"Gene4259"	"Gene4259"	6.19110397465006	1	6.19110397465006	0.868877619917431	0.481966679270344	1	1
"Gene4261"	"Gene4261"	3.37968494345232	1	3.37968494345232	0.540888088494013	1.83693156333376	1	1
"Gene4262"	"Gene4262"	5.40397410519149	1	5.40397410519149	0.567444444839461	1.65377514836624	1	1
"Gene4264"	"Gene4264"	2.3305243076068	1	2.3305243076068	0.652230436346376	1.31001670966307	1	1
"Gene4265"	"Gene4265"	2.47692293071519	1	2.47692293071519	0.626747451240642	2.68578378288759	1	1
"Gene4267"	"Gene4267"	2.45988410495636	1	2.45988410495636	1.61289974251525	2.21186938011373	1	1
"Gene4273"	"Gene4273"	6.3120113801599	1	6.3120113801599	2.44856921412901	1.08575478760805	1	1
"Gene4276"	"Gene4276"	7.47496320779732	1	7.47496320779732	0.470254406453071	1.55516116937096	1.08105840022093	1
"Gene4281"	"Gene4281"	4.74514154683472	1	4.74514154683472	1.74015585581759	1.29642809169942	1	1
"Gene4283"	"Gene4283"	4.31729311817821	1	4.31729311817821	0.5735995243841	2.00213636982024	1	1
"Gene4295"	"Gene4295"	7.93524924490597	1	7.93524924490597	1.89431070518611	0.982942771104923	1.14741171740599	1
"Gene4298"	"Gene4298"	3.77888901413105	1	3.77888901413105	0.508463909064923	2.11442026458397	1	1
"Gene4299"	"Gene4299"	4.3276754930116	1	4.3276754930116	1.14877963235667	0.967930686752367	1	1
"Gene4300"	"Gene4300"	2.01266993416243	1	2.01266993416243	1.17747967231292	2.95253934665976	1	1
"Gene4301"	"Gene4301"	2.87876438084364	1	2.87876438084364	1.35989072431467	1.07539480694804	1	1
"Gene4302"	"Gene4302"	6.21100554246251	1	6.21100554246251	0.621646626224632	4.71899137821204	1	1
"Gene4305"	"Gene4305"	5.4574844721014	1	5.4574844721014	1.23163504416986	2.25229040452371	1	1
"Gene4307"	"Gene4307"	6.15246270150723	1	6.15246270150723	0.536577574894916	0.500846003962923	1	1
"Gene4309"	"Gene4309"	3.13918262604638	1	3.13918262604638	0.755715156613805	0.610224773061054	1	1
"Gene4312"	"Gene4312"	1.88581531967235	1	1.88581531967235	1.81459699564363	1.0221710190011	1	1
"Gene4315"	"Gene4315"	6.06384864777099	1	6.06384864777099	0.443617204098493	3.39492444535011	1	1
"Gene4316"	"Gene4316"	2.01374966280751	1	2.01374966280751	1.32557523247893	1.36912605013208	1	1
"Gene4317"	"Gene4317"	9.41595229841443	1	9.41595229841443	1.49992351963224	1.21806908931896	1	1
"Gene4318"	"Gene4318"	4.01973489165511	1	4.01973489165511	3.62581167096696	1.33176318249545	0.896917829614412	1
"Gene4319"	"Gene4319"	3.18724733507693	1	3.18724733507693	0.953601783178116	1.13880277125626	1.11085904791134	1
"Gene4320"	"Gene4320"	8.02642458622475	1	8.02642458622475	0.571314063009023	0.868141327806009	1	1
"Gene4322"	"Gene4322"	1.47747653725344	1	1.47747653725344	1.32685901645267	0.983655065933439	1	1
"Gene4323"	"Gene4323"	0.186162256144675	47.3155122385841	50.3317604852097	1.02574666681688	4.25542709487285	1	1
"Gene4327"	"Gene4327"	1.28281475423019	82.3548177807434	87.6047361051988	0.564907260746484	1.13826137582582	1	1
"Gene4330"	"Gene4330"	2.51900719056791	1	2.51900719056791	0.582242518412367	0.819511363008525	1	1
"Gene4331"	"Gene4331"	1.83341783242993	1	1.83341783242993	1.62843231817216	0.754709562786841	1	1
"Gene4334"	"Gene4334"	5.5323694360229	1	5.5323694360229	0.84988781615735	1.35356220101552	1	1
"Gene4337"	"Gene4337"	1.21244967935383	1	1.21244967935383	2.65189184298382	1.2741289509978	1	1
"Gene4341"	"Gene4341"	2.46227873976459	1	2.46227873976459	0.776602493193586	0.923794881786631	1	1
"Gene4342"	"Gene4342"	4.18023658803971	1	4.18023658803971	0.533531623044311	1.75455379267747	1.00826920322167	1
"Gene4346"	"Gene4346"	4.86247971632129	56.3207851870454	59.9110975715423	1.85062337859158	1.85644460419396	1	1
"Gene4347"	"Gene4347"	8.59969817775728	1	8.59969817775728	2.20448836461627	1.51005339775748	1	1
"Gene4348"	"Gene4348"	6.37959649480326	1	6.37959649480326	0.497604286675401	1.84040259872538	1	1
"Gene4353"	"Gene4353"	6.56951268638678	1	6.56951268638678	1.48856598881474	1.87592557979607	1	1
"Gene4354"	"Gene4354"	3.95944343801516	57.2625760328768	60.912925281671	2.57000533195833	0.663343771638805	1	1
"Gene4359"	"Gene4359"	4.17453858237192	1	4.17453858237192	0.974839380854041	1.27543376333937	1	1
"Gene4360"	"Gene4360"	3.68202398229057	1	3.68202398229057	1.14309431958359	0.815995095644387	1	1
"Gene4367"	"Gene4367"	0.488209908057342	50.3945885209112	53.6071203540055	2.2608519947064	1.37456135795579	1	1
"Gene4368"	"Gene4368"	2.6010332139222	1	2.6010332139222	2.92649665559958	1.97839910253183	1	1
"Gene4369"	"Gene4369"	2.39144743961325	1	2.39144743961325	0.639705209560764	0.638357763328312	1	1
"Gene4372"	"Gene4372"	10.8255057242959	1	10.8255057242959	4.19514143899245	0.965943419667192	1	1
"Gene4373"	"Gene4373"	2.12438716854349	1	2.12438716854349	2.25880771219194	0.923607664248938	1	1
"Gene4375"	"Gene4375"	2.17000256872944	1	2.17000256872944	0.5808070391899	1.05599945896543	1	1
"Gene4376"	"Gene4376"	2.07008864794204	1	2.07008864794204	1.46169904781652	0.890397916971562	1	1
"Gene4377"	"Gene4377"	1.48499907866344	1	1.48499907866344	2.27941626031454	0.826360084955281	1	1.21404978973605
"Gene4382"	"Gene4382"	4.89737185066776	89.0856777641399	94.764671959545	0.858635938288756	1.47918419597131	1	1
"Gene4389"	"Gene4389"	4.4316286585977	1	4.4316286585977	0.764505181823547	1.2283381991461	1	1
"Gene4393"	"Gene4393"	3.12431670746388	1	3.12431670746388	2.64264624336079	0.873032986808843	1	1
"Gene4394"	"Gene4394"	5.16014452313834	1	5.16014452313834	2.60250553185142	1.06718144197839	1	1
"Gene4395"	"Gene4395"	1.10446901683733	44.4410507989056	47.2740591551184	2.01922803018808	0.960292314614548	1	1
"Gene4396"	"Gene4396"	1.58000139898358	72.7808785285499	77.4204816283256	1.03610248796386	1.37507549117494	1	1
"Gene4398"	"Gene4398"	8.02380917876977	1	8.02380917876977	0.595595041548111	0.422201012225675	1	1
"Gene4401"	"Gene4401"	6.26395712745631	1	6.26395712745631	1.40111243579173	2.7460750224559	1	1
"Gene4403"	"Gene4403"	0.016361980420222	83.8218141457013	89.1652499024799	3.15545962686333	1.43885672444892	1	1
"Gene4405"	"Gene4405"	8.62198397214956	1	8.62198397214956	0.519506734686728	1.32902614143254	1	1
"Gene4409"	"Gene4409"	4.47325032885233	1	4.47325032885233	0.479808708522382	1.76716044350188	1	1
"Gene4411"	"Gene4411"	6.01101297579318	1	6.01101297579318	0.81688575642103	0.513482461958039	1	1
"Gene4414"	"Gene4414"	2.66822246112637	1	2.66822246112637	0.935144972916438	1.99757547858022	1	1
"Gene4415"	"Gene4415"	8.32585464582951	1	8.32585464582951	1.59918393509295	1.65389135185113	1	1
"Gene4418"	"Gene4418"	2.89276193146848	1	2.89276193146848	1.09702310179209	1.361335529006	1	1
"Gene4421"	"Gene4421"	0.221266001987215	49.334236145692	52.4791731068037	2.27639735928898	0.935840403960633	1	1
"Gene4422"	"Gene4422"	4.20434001561262	1	4.20434001561262	1.31985205241435	1.4456330676789	1	0.866479322707105
"Gene4425"	"Gene4425"	7.08555860749481	1	7.08555860749481	0.59950449582106	0.697346108529409	1	1
"Gene4433"	"Gene4433"	0.547570327747338	40.2007498540797	42.7634493901004	1.42486519724954	1.10169999183127	1.05149106035208	1
"Gene4437"	"Gene4437"	2.92182808146709	1	2.92182808146709	0.561086299022628	0.739759822931003	1	1
"Gene4438"	"Gene4438"	1.73284961079931	1	1.73284961079931	0.959183381283796	2.51634752627225	1	1
"Gene4445"	"Gene4445"	2.16827276293256	1	2.16827276293256	0.978678163775583	1.22820013043681	1	1
"Gene4446"	"Gene4446"	4.45108936781438	1	4.45108936781438	1.47819599636936	0.714280198811249	1.08555401343311	1
"Gene4449"	"Gene4449"	11.9278278309139	1	11.9278278309139	1.28933630948795	1.99038695753044	1	1
"Gene4460"	"Gene4460"	6.93303131507749	1	6.93303131507749	0.269293052548724	0.4405432100641	1	1
"Gene4467"	"Gene4467"	5.53159642275402	1	5.53159642275402	0.740604360751505	0.986626205171787	1	1
"Gene4468"	"Gene4468"	3.30462518870772	1	3.30462518870772	0.754931365453659	0.86266673840327	1	1
